symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MCD,2018-04-11 00:00:00+00:00,163.34,164.06,162.28,162.5,2711129,151.7500441671,152.4189558347,150.7652575452,150.9696472214,2711129,0.0,1.0
MCD,2018-04-12 00:00:00+00:00,161.62,165.4,161.54,163.59,5178889,150.1520885165,153.6638747718,150.0777649978,151.9823051628,5178889,0.0,1.0
MCD,2018-04-13 00:00:00+00:00,161.73,163.16,161.26,162.16,2452777,150.2542833546,151.5828162501,149.8176326826,150.6537722672,2452777,0.0,1.0
MCD,2018-04-16 00:00:00+00:00,161.63,162.44,160.86,161.3,3115186,150.1613789563,150.9139045824,149.4460150895,149.8547944419,3115186,0.0,1.0
MCD,2018-04-17 00:00:00+00:00,162.55,163.48,162.06,162.39,2861915,151.0160994206,151.8801103247,150.5608678689,150.8674523833,2861915,0.0,1.0
MCD,2018-04-18 00:00:00+00:00,161.81,163.31,161.74,162.59,2503128,150.3286068732,151.7221728476,150.2635737944,151.0532611799,2503128,0.0,1.0
MCD,2018-04-19 00:00:00+00:00,159.53,162.1,158.78,161.61,3276623,148.2103865922,150.5980296283,147.513603605,150.1427980766,3276623,0.0,1.0
MCD,2018-04-20 00:00:00+00:00,158.77,160.73,158.51,159.33,3961213,147.5043131652,149.3252393717,147.2627617296,148.0245777956,3961213,0.0,1.0
MCD,2018-04-23 00:00:00+00:00,158.99,159.69,158.15,158.97,3051878,147.7087028414,148.3590336295,146.9283058958,147.6901219618,3051878,0.0,1.0
MCD,2018-04-24 00:00:00+00:00,157.32,159.83,156.76,159.75,2904359,146.15719939,148.4890997871,145.6369347596,148.4147762684,2904359,0.0,1.0
MCD,2018-04-25 00:00:00+00:00,155.94,157.34,155.01,157.09,3688187,144.8751186936,146.1757802696,144.0111077895,145.9435192739,3688187,0.0,1.0
MCD,2018-04-26 00:00:00+00:00,158.9,159.46,155.65,156.46,3680630,147.625088883,148.1453535134,144.6056959385,145.3582215647,3680630,0.0,1.0
MCD,2018-04-27 00:00:00+00:00,158.3,159.85,158.21,159.48,4141496,147.0676624932,148.5076806667,146.9840485348,148.1639343931,4141496,0.0,1.0
MCD,2018-04-30 00:00:00+00:00,167.44,167.95,163.75,164.69,12954744,155.5591244969,156.0329369282,152.1309522,153.004253544,12954744,0.0,1.0
MCD,2018-05-01 00:00:00+00:00,163.44,166.5,162.1,166.38,6560143,151.8429485653,154.685823153,150.5980296283,154.5743378751,6560143,0.0,1.0
MCD,2018-05-02 00:00:00+00:00,160.68,163.2,160.44,162.15,4318436,149.2787871725,151.6199780094,149.0558166166,150.6444818274,4318436,0.0,1.0
MCD,2018-05-03 00:00:00+00:00,160.08,160.84,159.08,160.6,3450094,148.7213607828,149.4274342098,147.7923167999,149.2044636539,3450094,0.0,1.0
MCD,2018-05-04 00:00:00+00:00,165.03,165.45,159.9,159.95,4283643,153.3201284982,153.710326971,148.5541328659,148.600585065,4283643,0.0,1.0
MCD,2018-05-07 00:00:00+00:00,165.0,167.3,164.65,166.77,3378990,153.2922571787,155.4290583393,152.9670917847,154.9366650284,3378990,0.0,1.0
MCD,2018-05-08 00:00:00+00:00,164.77,165.59,163.75,164.44,2808116,153.0785770626,153.8403931286,152.1309522,152.7719925482,2808116,0.0,1.0
MCD,2018-05-09 00:00:00+00:00,164.24,165.21,163.05,165.0,2762488,152.5861837517,153.4873564151,151.480621412,153.2922571787,2762488,0.0,1.0
MCD,2018-05-10 00:00:00+00:00,165.07,165.64,164.31,164.45,1675139,153.3572902575,153.8868453277,152.6512168305,152.7812829881,1675139,0.0,1.0
MCD,2018-05-11 00:00:00+00:00,165.39,165.98,164.85,165.0,2258462,153.654584332,154.2027202819,153.1529005812,153.2922571787,2258462,0.0,1.0
MCD,2018-05-14 00:00:00+00:00,164.72,165.98,164.32,165.65,2537289,153.0321248635,154.2027202819,152.6605072703,153.8961357676,2537289,0.0,1.0
MCD,2018-05-15 00:00:00+00:00,163.06,164.65,162.33,164.27,3471278,151.4899118518,152.9670917847,150.8117097443,152.6140550712,3471278,0.0,1.0
MCD,2018-05-16 00:00:00+00:00,162.87,163.94,161.74,163.24,2522035,151.3133934951,152.3074705568,150.2635737944,151.6571397688,2522035,0.0,1.0
MCD,2018-05-17 00:00:00+00:00,161.31,163.23,160.73,162.63,2975505,149.8640848818,151.6478493289,149.3252393717,151.0904229392,2975505,0.0,1.0
MCD,2018-05-18 00:00:00+00:00,160.98,162.84,160.55,161.68,2318045,149.5575003674,151.2855221756,149.1580114548,150.2078311554,2318045,0.0,1.0
MCD,2018-05-21 00:00:00+00:00,161.48,161.97,160.61,161.78,2424012,150.0220223589,150.4772539105,149.2137540937,150.3007355537,2424012,0.0,1.0
MCD,2018-05-22 00:00:00+00:00,159.45,162.09,159.16,162.06,3224003,148.1360630736,150.5887391884,147.8666403185,150.5608678689,3224003,0.0,1.0
MCD,2018-05-23 00:00:00+00:00,161.62,161.65,159.16,159.7,3835129,150.1520885165,150.179959836,147.8666403185,148.3683240693,3835129,0.0,1.0
MCD,2018-05-24 00:00:00+00:00,162.39,162.6,160.44,161.11,3378040,150.8674523833,151.0625516197,149.0558166166,149.6782760852,3378040,0.0,1.0
MCD,2018-05-25 00:00:00+00:00,163.21,163.95,162.1,162.44,2582090,151.6292684493,152.3167609966,150.5980296283,150.9139045824,2582090,0.0,1.0
MCD,2018-05-29 00:00:00+00:00,160.62,162.72,160.21,162.43,3197053,149.2230445336,151.1740368977,148.8421365006,150.9046141426,3197053,0.0,1.0
MCD,2018-05-30 00:00:00+00:00,161.82,162.1,160.82,161.41,2396547,150.337897313,150.5980296283,149.4088533301,149.9569892801,2396547,0.0,1.0
MCD,2018-05-31 00:00:00+00:00,160.01,161.63,159.94,161.18,4881141,148.656327704,150.1613789563,148.5912946252,149.743309164,4881141,0.0,1.0
MCD,2018-06-01 00:00:00+00:00,159.16,160.05,159.02,159.9,3203782,148.8049747413,149.6370709182,148.6740832078,149.4968299895,3203782,1.01,1.0
MCD,2018-06-04 00:00:00+00:00,160.22,160.49,159.54,160.08,3174562,149.7960106374,150.048444309,149.1602517606,149.6651191039,3174562,0.0,1.0
MCD,2018-06-05 00:00:00+00:00,159.48,160.99,158.98,159.97,2952304,149.1041553891,150.5159140713,148.6366856268,149.5622757562,2952304,0.0,1.0
MCD,2018-06-06 00:00:00+00:00,162.38,162.39,159.33,159.79,3586190,151.8154800106,151.8248294058,148.9639144604,149.3939866418,3586190,0.0,1.0
MCD,2018-06-07 00:00:00+00:00,169.48,170.0,163.69,163.75,8342535,158.4535506355,158.9397191883,153.0402507879,153.0963471593,8342535,0.0,1.0
MCD,2018-06-08 00:00:00+00:00,168.91,171.56,168.46,169.02,5056578,157.9206351065,160.3982248468,157.4999123204,158.0234784542,5056578,0.0,1.0
MCD,2018-06-11 00:00:00+00:00,166.49,169.04,166.26,169.04,3246464,155.6580814568,158.0421772447,155.4430453662,158.0421772447,3246464,0.0,1.0
MCD,2018-06-12 00:00:00+00:00,166.73,167.24,166.23,166.82,2985260,155.8824669428,156.3592861003,155.4149971804,155.9666115,2985260,0.0,1.0
MCD,2018-06-13 00:00:00+00:00,166.58,167.61,166.55,166.99,3140508,155.7422260141,156.7052137244,155.7141778283,156.1255512192,3140508,0.0,1.0
MCD,2018-06-14 00:00:00+00:00,167.05,167.94,166.68,167.04,2389963,156.1816475906,157.0137437676,155.8357199665,156.1722981954,2389963,0.0,1.0
MCD,2018-06-15 00:00:00+00:00,166.46,166.6,164.59,166.1,7384360,155.6300332711,155.7609248046,153.88169636,155.2934550422,7384360,0.0,1.0
MCD,2018-06-18 00:00:00+00:00,166.28,166.58,163.81,165.53,4297727,155.4617441567,155.7422260141,153.1524435308,154.7605395132,4297727,0.0,1.0
MCD,2018-06-19 00:00:00+00:00,164.97,165.51,164.24,164.62,3350429,154.2369733794,154.7418407227,153.5544675264,153.9097445458,3350429,0.0,1.0
MCD,2018-06-20 00:00:00+00:00,162.56,165.53,162.37,164.91,3649511,151.983769125,154.7605395132,151.8061306153,154.1808770079,3649511,0.0,1.0
MCD,2018-06-21 00:00:00+00:00,160.53,163.6,159.54,163.29,4655807,150.08584189,152.9561062306,149.1602517606,152.666274978,4655807,0.0,1.0
MCD,2018-06-22 00:00:00+00:00,164.55,165.14,161.26,161.27,10927291,153.8442987791,154.3959130986,150.768347743,150.7776971382,10927291,0.0,1.0
MCD,2018-06-25 00:00:00+00:00,159.81,163.0,158.95,163.0,6126774,149.4126854323,152.3951425159,148.6086374411,152.3951425159,6126774,0.0,1.0
MCD,2018-06-26 00:00:00+00:00,160.91,161.85,159.8,160.01,3375117,150.4411189094,151.3199620625,149.403336037,149.5996733372,3375117,0.0,1.0
MCD,2018-06-27 00:00:00+00:00,157.42,160.49,157.38,159.05,4961158,147.1781799684,150.048444309,147.1407823874,148.7021313935,4961158,0.0,1.0
MCD,2018-06-28 00:00:00+00:00,156.32,157.33,155.1,157.25,4136532,146.1497464913,147.0940354112,145.0091202712,147.0192402492,4136532,0.0,1.0
MCD,2018-06-29 00:00:00+00:00,156.69,157.95,156.07,156.76,4024512,146.4956741154,147.6736979164,145.9160116101,146.5611198821,4024512,0.0,1.0
MCD,2018-07-02 00:00:00+00:00,156.87,156.87,155.45,155.99,3023959,146.6639632298,146.6639632298,145.3363491049,145.8412164482,3023959,0.0,1.0
MCD,2018-07-03 00:00:00+00:00,156.48,157.82,156.31,157.36,1437699,146.2993368152,147.5521557782,146.140397096,147.1220835969,1437699,0.0,1.0
MCD,2018-07-05 00:00:00+00:00,157.32,157.67,156.5,156.9,2248320,147.0846860159,147.4119148495,146.3180356057,146.6920114156,2248320,0.0,1.0
MCD,2018-07-06 00:00:00+00:00,159.42,160.57,157.45,157.77,3441328,149.0480590177,150.123239471,147.2062281541,147.505408802,3441328,0.0,1.0
MCD,2018-07-09 00:00:00+00:00,159.94,160.8,159.37,160.47,2477291,149.5342275705,150.3382755617,149.0013120414,150.0297455185,2477291,0.0,1.0
MCD,2018-07-10 00:00:00+00:00,160.62,160.98,159.46,159.83,2187530,150.1699864472,150.5065646761,149.0854565986,149.4313842228,2187530,0.0,1.0
MCD,2018-07-11 00:00:00+00:00,158.62,159.71,157.7,158.89,3203795,148.300107398,149.3191914798,147.4399630353,148.5525410696,3203795,0.0,1.0
MCD,2018-07-12 00:00:00+00:00,159.12,159.78,158.82,159.15,2360824,148.7675771603,149.3846372465,148.4870953029,148.795625346,2360824,0.0,1.0
MCD,2018-07-13 00:00:00+00:00,158.51,158.76,155.28,157.4,5187544,148.1972640502,148.4309989314,145.1774093857,147.1594811779,5187544,0.0,1.0
MCD,2018-07-16 00:00:00+00:00,158.78,159.28,157.96,158.62,2818313,148.4496977219,148.9171674842,147.6830473117,148.300107398,2818313,0.0,1.0
MCD,2018-07-17 00:00:00+00:00,159.75,160.0,158.56,158.56,1877482,149.3565890608,149.590323942,148.2440110265,148.2440110265,1877482,0.0,1.0
MCD,2018-07-18 00:00:00+00:00,157.93,159.87,157.81,159.85,3824040,147.654999126,149.4687818038,147.542806383,149.4500830133,3824040,0.0,1.0
MCD,2018-07-19 00:00:00+00:00,157.41,158.64,157.11,157.59,4869720,147.1688305731,148.3188061884,146.8883487158,147.3371196876,4869720,0.0,1.0
MCD,2018-07-20 00:00:00+00:00,157.97,158.35,156.28,157.2,2697080,147.6923967069,148.0476737263,146.1123489103,146.972493273,2697080,0.0,1.0
MCD,2018-07-23 00:00:00+00:00,158.75,158.83,157.04,157.8,2754730,148.4216495362,148.4964446981,146.822902949,147.5334569878,2754730,0.0,1.0
MCD,2018-07-24 00:00:00+00:00,157.94,159.58,157.52,159.24,3388383,147.6643485212,149.1976493416,147.2716739209,148.8797699032,3388383,0.0,1.0
MCD,2018-07-25 00:00:00+00:00,158.89,158.99,157.41,157.69,4369823,148.5525410696,148.6460350221,147.1688305731,147.43061364,4369823,0.0,1.0
MCD,2018-07-26 00:00:00+00:00,156.14,158.89,154.71,158.23,7409782,145.9814573769,148.5525410696,144.6444938566,147.9354809833,7409782,0.0,1.0
MCD,2018-07-27 00:00:00+00:00,157.48,158.01,156.4,156.58,4287282,147.2342763399,147.7297942879,146.2245416533,146.3928307677,4287282,0.0,1.0
MCD,2018-07-30 00:00:00+00:00,158.64,160.02,157.09,157.39,3274878,148.3188061884,149.6090227324,146.8696499253,147.1501317826,3274878,0.0,1.0
MCD,2018-07-31 00:00:00+00:00,157.54,159.0,157.23,158.7,3530344,147.2903727113,148.6553844173,147.0005414587,148.3749025599,3530344,0.0,1.0
MCD,2018-08-01 00:00:00+00:00,156.92,157.22,155.66,156.57,4253003,146.7107102061,146.9911920635,145.532686405,146.3834813724,4253003,0.0,1.0
MCD,2018-08-02 00:00:00+00:00,155.41,156.93,153.13,156.65,6245890,145.2989515239,146.7200596013,143.1672894077,146.4582765344,6245890,0.0,1.0
MCD,2018-08-03 00:00:00+00:00,156.21,156.97,154.29,155.7,3673120,146.0469031436,146.7574571823,144.2518192563,145.570083986,3673120,0.0,1.0
MCD,2018-08-06 00:00:00+00:00,156.72,157.41,155.46,156.03,2375200,146.5237223011,147.1688305731,145.3456985001,145.8786140291,2375200,0.0,1.0
MCD,2018-08-07 00:00:00+00:00,156.04,157.2,155.84,156.91,1929394,145.8879634244,146.972493273,145.7009755195,146.7013608108,1929394,0.0,1.0
MCD,2018-08-08 00:00:00+00:00,158.92,158.93,156.17,156.49,2988536,148.5805892553,148.5899386506,146.0095055626,146.3086862105,2988536,0.0,1.0
MCD,2018-08-09 00:00:00+00:00,159.3,159.62,157.96,158.84,2764451,148.9358662747,149.2350469226,147.6830473117,148.5057940934,2764451,0.0,1.0
MCD,2018-08-10 00:00:00+00:00,158.68,159.51,157.87,158.34,3343459,148.3562037694,149.1322035749,147.5989027545,148.0383243311,3343459,0.0,1.0
MCD,2018-08-13 00:00:00+00:00,158.14,158.99,157.25,158.48,2879590,147.8513364261,148.6460350221,147.0192402492,148.1692158645,2879590,0.0,1.0
MCD,2018-08-14 00:00:00+00:00,160.6,161.43,158.19,158.35,3111910,150.1512876567,150.9272874622,147.8980834024,148.0476737263,3111910,0.0,1.0
MCD,2018-08-15 00:00:00+00:00,159.88,160.46,158.37,159.81,3355474,149.478131199,150.0203961233,148.0663725168,149.4126854323,3355474,0.0,1.0
MCD,2018-08-16 00:00:00+00:00,161.73,162.28,160.15,160.15,2822325,151.2077693196,151.7219860581,149.7305648706,149.7305648706,2822325,0.0,1.0
MCD,2018-08-17 00:00:00+00:00,161.15,161.9,160.24,161.9,2527422,150.6655043953,151.3667090388,149.8147094279,151.3667090388,2527422,0.0,1.0
MCD,2018-08-20 00:00:00+00:00,161.68,162.16,161.1,161.29,2659503,151.1610223433,151.6097933152,150.6187574191,150.7963959287,2659503,0.0,1.0
MCD,2018-08-21 00:00:00+00:00,161.04,161.95,161.02,161.46,1920897,150.5626610476,151.413456015,150.5439622571,150.9553356479,1920897,0.0,1.0
MCD,2018-08-22 00:00:00+00:00,160.55,161.51,160.08,161.41,2361539,150.1045406805,151.0020826242,149.6651191039,150.9085886717,2361539,0.0,1.0
MCD,2018-08-23 00:00:00+00:00,159.05,160.79,158.37,160.56,2755807,148.7021313935,150.3289261664,148.0663725168,150.1138900757,2755807,0.0,1.0
MCD,2018-08-24 00:00:00+00:00,159.38,159.86,158.3,158.74,2199440,149.0106614367,149.4594324085,148.0009267501,148.4123001409,2199440,0.0,1.0
MCD,2018-08-27 00:00:00+00:00,160.48,160.52,159.2,160.23,2627116,150.0390949138,150.0764924948,148.8423723222,149.8053600326,2627116,0.0,1.0
MCD,2018-08-28 00:00:00+00:00,161.64,161.67,160.16,160.55,2138158,151.1236247624,151.1516729481,149.7399142659,150.1045406805,2138158,0.0,1.0
MCD,2018-08-29 00:00:00+00:00,163.11,163.34,161.69,161.92,3168231,152.4979858636,152.7130219542,151.1703717386,151.3854078293,3168231,0.0,1.0
MCD,2018-08-30 00:00:00+00:00,162.8,163.29,162.37,163.03,3038737,152.2081546109,152.666274978,151.8061306153,152.4231907016,3038737,0.0,1.0
MCD,2018-08-31 00:00:00+00:00,162.23,162.91,161.53,161.53,3649768,152.6195280018,153.2592449409,151.9609958585,151.9609958585,3649768,1.01,1.0
MCD,2018-09-04 00:00:00+00:00,161.72,161.98,160.07,161.81,3296272,152.1397402974,152.3843379506,150.5874859597,152.2244087158,3296272,0.0,1.0
MCD,2018-09-05 00:00:00+00:00,163.24,163.4,161.19,161.6,2749174,153.5696958085,153.7202174412,151.6411373889,152.0268490728,2749174,0.0,1.0
MCD,2018-09-06 00:00:00+00:00,163.74,164.3,162.7,163.04,3133754,154.0400759108,154.5669016254,153.061685298,153.3815437676,3133754,0.0,1.0
MCD,2018-09-07 00:00:00+00:00,163.9,164.2,163.14,163.58,2868309,154.1905975436,154.472825605,153.475619788,153.8895542781,2868309,0.0,1.0
MCD,2018-09-10 00:00:00+00:00,165.07,166.02,164.24,164.48,3080062,155.291286983,156.1850091774,154.5104560131,154.7362384623,3080062,0.0,1.0
MCD,2018-09-11 00:00:00+00:00,164.62,165.93,164.2,164.88,2946393,154.8679448909,156.100340759,154.472825605,155.1125425441,2946393,0.0,1.0
MCD,2018-09-12 00:00:00+00:00,164.74,165.42,163.74,164.32,2613354,154.9808361155,155.6205530546,154.0400759108,154.5857168295,2613354,0.0,1.0
MCD,2018-09-13 00:00:00+00:00,162.4,165.46,161.7,165.45,3663571,152.7794572366,155.6581834628,152.1209250933,155.6487758608,3663571,0.0,1.0
MCD,2018-09-14 00:00:00+00:00,160.84,163.11,160.25,163.0,3939824,151.3118713173,153.4473969819,150.7568227966,153.3439133594,3939824,0.0,1.0
MCD,2018-09-17 00:00:00+00:00,158.14,159.82,156.56,159.55,5360039,148.7718187647,150.3522959086,147.2854176414,150.0982906533,5360039,0.0,1.0
MCD,2018-09-18 00:00:00+00:00,157.77,159.08,157.58,158.17,3722864,148.423737489,149.6561333571,148.2449930501,148.8000415709,3722864,0.0,1.0
MCD,2018-09-19 00:00:00+00:00,159.18,159.49,157.72,158.71,2821953,149.7502093776,150.041845041,148.3766994788,149.3080520814,2821953,0.0,1.0
MCD,2018-09-20 00:00:00+00:00,160.79,161.05,159.37,160.21,3218707,151.2648333071,151.5094309603,149.9289538165,150.7191923884,3218707,0.0,1.0
MCD,2018-09-21 00:00:00+00:00,165.3,165.3,162.51,162.71,8805474,155.5076618301,155.5076618301,152.8829408591,153.0710929,8805474,0.0,1.0
MCD,2018-09-24 00:00:00+00:00,163.31,164.08,161.12,163.9,4375289,153.6355490228,154.3599343804,151.5752841746,154.1905975436,4375289,0.0,1.0
MCD,2018-09-25 00:00:00+00:00,166.41,167.18,164.07,164.59,5282930,156.5519056573,157.2762910148,154.3505267784,154.8397220848,5282930,0.0,1.0
MCD,2018-09-26 00:00:00+00:00,165.76,167.51,165.55,166.4,3092556,155.9404115242,157.5867418824,155.7428518812,156.5424980552,3092556,0.0,1.0
MCD,2018-09-27 00:00:00+00:00,166.53,167.27,165.3,165.62,2390670,156.6647968818,157.3609594333,155.5076618301,155.8087050956,2390670,0.0,1.0
MCD,2018-09-28 00:00:00+00:00,167.29,167.83,166.51,166.74,3390221,157.3797746374,157.8877851479,156.6459816777,156.8623565248,3390221,0.0,1.0
MCD,2018-10-01 00:00:00+00:00,166.67,168.95,166.66,168.37,3126616,156.7965033105,158.9414365771,156.7870957084,158.3957956584,3126616,0.0,1.0
MCD,2018-10-02 00:00:00+00:00,165.18,167.04,165.18,166.35,3071198,155.3947706055,157.1445845862,155.3947706055,156.495460045,3071198,0.0,1.0
MCD,2018-10-03 00:00:00+00:00,164.66,167.6,164.37,166.1,3830275,154.9055752991,157.6714103008,154.6327548397,156.2602699938,3830275,0.0,1.0
MCD,2018-10-04 00:00:00+00:00,165.8,166.07,164.5,164.89,3230440,155.9780419324,156.2320471877,154.7550536664,155.1219501462,3230440,0.0,1.0
MCD,2018-10-05 00:00:00+00:00,166.57,167.49,165.79,166.24,2822503,156.70242729,157.5679266783,155.9686343304,156.3919764225,2822503,0.0,1.0
MCD,2018-10-08 00:00:00+00:00,167.77,168.17,166.12,166.25,2560488,157.8313395356,158.2076436175,156.2790851979,156.4013840245,2560488,0.0,1.0
MCD,2018-10-09 00:00:00+00:00,169.83,170.56,167.81,168.16,4158072,159.7693055572,160.4560605066,157.8689699438,158.1982360154,4158072,0.0,1.0
MCD,2018-10-10 00:00:00+00:00,168.37,172.0,168.22,171.99,4190540,158.3957956584,161.8107552013,158.2546816277,161.8013475992,4190540,0.0,1.0
MCD,2018-10-11 00:00:00+00:00,162.97,167.67,161.82,166.41,5430672,153.3156905532,157.7372635151,152.2338163179,156.5519056573,5430672,0.0,1.0
MCD,2018-10-12 00:00:00+00:00,163.82,164.96,161.86,163.93,3446093,154.1153367272,155.1878033605,152.2714467261,154.2188203497,3446093,0.0,1.0
MCD,2018-10-15 00:00:00+00:00,163.67,165.47,163.64,164.69,4265948,153.9742226965,155.6675910649,153.9459998903,154.9337981052,4265948,0.0,1.0
MCD,2018-10-16 00:00:00+00:00,164.07,164.46,162.9,163.44,4094663,154.3505267784,154.7174232582,153.2498373389,153.7578478494,4094663,0.0,1.0
MCD,2018-10-17 00:00:00+00:00,166.77,167.73,164.11,164.47,3608363,156.8905793309,157.7937091274,154.3881571865,154.7268308602,3608363,0.0,1.0
MCD,2018-10-18 00:00:00+00:00,166.81,167.99,165.77,166.64,3378587,156.9282097391,158.0383067806,155.9498191263,156.7682805043,3378587,0.0,1.0
MCD,2018-10-19 00:00:00+00:00,167.49,168.15,166.3,166.39,3509973,157.5679266783,158.1888284134,156.4484220347,156.5330904532,3509973,0.0,1.0
MCD,2018-10-22 00:00:00+00:00,166.63,169.81,166.19,167.98,5703547,156.7588729023,159.7504903531,156.3449384122,158.0288991786,5703547,0.0,1.0
MCD,2018-10-23 00:00:00+00:00,177.15,177.87,170.5,171.2,12918300,166.6556702553,167.3330176026,160.3996148943,161.0581470376,12918300,0.0,1.0
MCD,2018-10-24 00:00:00+00:00,177.35,178.0,174.43,176.13,7866377,166.8438222962,167.4553164292,164.0968024986,165.6960948465,7866377,0.0,1.0
MCD,2018-10-25 00:00:00+00:00,175.31,178.27,174.6,177.56,4646367,164.9246714787,167.7093216845,164.2567317334,167.0413819392,4646367,0.0,1.0
MCD,2018-10-26 00:00:00+00:00,173.34,174.93,172.6,174.6,4741914,163.0713738755,164.5671826009,162.3752113241,164.2567317334,4741914,0.0,1.0
MCD,2018-10-29 00:00:00+00:00,173.23,176.16,172.22,175.0,3485180,162.967890253,165.7243176527,162.0177224463,164.6330358153,3485180,0.0,1.0
MCD,2018-10-30 00:00:00+00:00,178.49,178.59,173.44,173.51,5582931,167.9162889295,168.01036495,163.165449896,163.2313031103,5582931,0.0,1.0
MCD,2018-10-31 00:00:00+00:00,176.9,178.96,176.37,178.81,5424712,166.4204802041,168.3584462257,165.9218772957,168.217332195,5424712,0.0,1.0
MCD,2018-11-01 00:00:00+00:00,174.88,177.35,174.7,176.67,3701151,164.5201445907,166.8438222962,164.3508077539,166.204105357,3701151,0.0,1.0
MCD,2018-11-02 00:00:00+00:00,176.75,176.99,174.0,176.45,4190863,166.2793661734,166.5051486225,163.6922756106,165.997138112,4190863,0.0,1.0
MCD,2018-11-05 00:00:00+00:00,180.39,181.1,177.0,177.41,4747298,169.7037333184,170.3716730637,166.5145562246,166.9002679085,4747298,0.0,1.0
MCD,2018-11-06 00:00:00+00:00,182.71,182.86,179.49,180.03,4864654,171.8862969932,172.0274110239,168.8570491342,169.3650596447,4864654,0.0,1.0
MCD,2018-11-07 00:00:00+00:00,184.25,184.48,181.88,183.0,4363930,173.3350677084,173.5514425554,171.1054660233,172.1591174525,4363930,0.0,1.0
MCD,2018-11-08 00:00:00+00:00,185.48,186.04,184.08,184.29,3318599,174.4922027601,175.0190284747,173.1751384736,173.3726981165,3318599,0.0,1.0
MCD,2018-11-09 00:00:00+00:00,185.94,186.58,185.07,186.0,3237062,174.9249524542,175.5270389852,174.1064910762,174.9813980665,3237062,0.0,1.0
MCD,2018-11-12 00:00:00+00:00,184.37,187.42,183.78,185.95,3080753,173.4479589329,176.3172775571,172.8929104122,174.9343600563,3080753,0.0,1.0
MCD,2018-11-13 00:00:00+00:00,184.01,184.92,183.32,183.94,2358173,173.1092852592,173.9653770455,172.460160718,173.0434320449,2358173,0.0,1.0
MCD,2018-11-14 00:00:00+00:00,183.85,185.09,183.36,184.22,3407486,172.9587636265,174.1253062803,172.4977911262,173.3068449022,3407486,0.0,1.0
MCD,2018-11-15 00:00:00+00:00,183.56,183.98,181.52,182.97,3351256,172.6859431671,173.0810624531,170.7667923496,172.1308946464,3351256,0.0,1.0
MCD,2018-11-16 00:00:00+00:00,187.59,187.77,183.42,183.5,3759462,176.4772067919,176.6465436288,172.5542367385,172.6294975549,3759462,0.0,1.0
MCD,2018-11-19 00:00:00+00:00,186.72,188.9,185.79,187.74,3745905,175.6587454139,177.70960266,174.7838384235,176.6183208226,3745905,0.0,1.0
MCD,2018-11-20 00:00:00+00:00,183.71,186.63,183.03,185.67,3708429,172.8270571978,175.5740769955,172.1873402587,174.670947199,3708429,0.0,1.0
MCD,2018-11-21 00:00:00+00:00,182.72,185.57,182.7,183.21,3410745,171.8957045952,174.5768711785,171.8768893911,172.3566770955,3410745,0.0,1.0
MCD,2018-11-23 00:00:00+00:00,181.93,183.0,181.07,182.52,1747670,171.1525040336,172.1591174525,170.3434502575,171.7075525543,1747670,0.0,1.0
MCD,2018-11-26 00:00:00+00:00,183.89,184.09,182.07,182.4,3843322,172.9963940347,173.1845460756,171.2842104622,171.5946613297,3843322,0.0,1.0
MCD,2018-11-27 00:00:00+00:00,184.63,184.64,183.19,183.33,2194245,173.6925565861,173.7019641882,172.3378618914,172.4695683201,2194245,0.0,1.0
MCD,2018-11-28 00:00:00+00:00,187.85,188.05,184.72,185.97,3279454,176.7218044451,176.9099564861,173.7772250046,174.9531752604,3279454,0.0,1.0
MCD,2018-11-29 00:00:00+00:00,189.26,190.88,188.61,190.72,4617087,178.0482763337,179.5723078652,177.4367822007,179.4217862325,4617087,0.0,1.0
MCD,2018-11-30 00:00:00+00:00,188.51,189.23,186.76,188.34,6635621,178.4339880176,179.1155034352,176.7775269332,178.2730746551,6635621,1.16,1.0
MCD,2018-12-03 00:00:00+00:00,185.37,188.42,184.67,188.1,4399266,175.4618235575,178.3487985904,174.7992391237,178.0459028493,4399266,0.0,1.0
MCD,2018-12-04 00:00:00+00:00,185.04,188.08,184.9,185.79,4436191,175.1494623244,178.0269718654,175.0169454377,175.8593742178,4436191,0.0,1.0
MCD,2018-12-06 00:00:00+00:00,185.45,185.75,182.1,182.74,4878006,175.5375474928,175.8215122501,172.3666077025,172.9723991849,4878006,0.0,1.0
MCD,2018-12-07 00:00:00+00:00,182.96,187.2,182.67,185.33,3087954,173.1806400069,177.1940085772,172.9061407415,175.4239615899,3087954,0.0,1.0
MCD,2018-12-10 00:00:00+00:00,184.65,185.09,180.55,182.96,3084968,174.7803081399,175.196789784,170.8994564563,173.1806400069,3084968,0.0,1.0
MCD,2018-12-11 00:00:00+00:00,183.59,186.83,182.87,186.57,2889144,173.7769659973,176.8437853765,173.0954505797,176.5976825868,2889144,0.0,1.0
MCD,2018-12-12 00:00:00+00:00,183.48,184.84,182.35,183.93,3024671,173.6728455863,174.9601524862,172.6032450003,174.0987927223,3024671,0.0,1.0
MCD,2018-12-13 00:00:00+00:00,186.43,186.76,183.81,184.0,2737514,176.4651657001,176.7775269332,173.9852068194,174.1650511657,2737514,0.0,1.0
